,a,b,a_std,b_std
pydata__xarray-6461,1.2018178701400757,-0.8625302910804749,0.17835465,0.23295824
pydata__xarray-6599,0.32101547718048096,2.563950538635254,0.06061263,0.55230224
pydata__xarray-6721,0.6796321272850037,1.1357232332229614,0.16092655,0.32023075
pydata__xarray-6744,1.0918612480163574,0.7299032211303711,0.21065702,0.1989508
pydata__xarray-6938,1.7454088926315308,2.9787724018096924,0.3022479,0.20798688
pydata__xarray-6992,1.5559308528900146,5.889337539672852,0.3064723,0.9519052
pydata__xarray-7229,1.72279953956604,5.563688278198242,0.4078527,0.8957474
pydata__xarray-7233,1.308944582939148,-1.235945701599121,0.19097474,0.20486909
pydata__xarray-7393,1.0910258293151855,0.9947676062583923,0.2540643,0.2543202
pylint-dev__pylint-4551,1.6051291227340698,5.452502250671387,0.31960303,1.2152994
pylint-dev__pylint-4604,1.7713292837142944,5.562798500061035,0.41161603,0.5899176
pylint-dev__pylint-4661,1.609564185142517,5.587825775146484,0.33168715,1.0189064
pylint-dev__pylint-4970,0.44549858570098877,4.696373462677002,0.0500689,0.54864705
pylint-dev__pylint-6386,1.5719220638275146,2.0127968788146973,0.2974049,0.20130973
pylint-dev__pylint-6528,0.8650454878807068,1.583985447883606,0.14938633,0.29314953
pylint-dev__pylint-6903,1.7103700637817383,-3.6839234828948975,0.35512,0.39382055
pylint-dev__pylint-7080,0.5221066474914551,3.360959768295288,0.082965314,0.546781
pylint-dev__pylint-7277,0.442455530166626,-2.708375930786133,0.088064015,0.53659827
pylint-dev__pylint-8898,0.767537534236908,3.8367621898651123,0.11582988,0.4344012
pytest-dev__pytest-10051,1.2212616205215454,1.9570001363754272,0.2627333,0.25302234
pytest-dev__pytest-10081,1.574346661567688,-0.295037180185318,0.28411284,0.18092024
pytest-dev__pytest-10356,1.918819785118103,5.622921943664551,0.23439826,0.8202603
pytest-dev__pytest-5262,1.4987695217132568,-0.28119271993637085,0.24791661,0.16171117
pytest-dev__pytest-5631,1.7346833944320679,-0.5145901441574097,0.2815853,0.13012144
pytest-dev__pytest-5787,1.8596338033676147,2.1457273960113525,0.264486,0.16958275
pytest-dev__pytest-5809,1.6772284507751465,-3.280181646347046,0.20134297,0.41258842
pytest-dev__pytest-5840,1.7284233570098877,4.33734655380249,0.3228011,0.46017683
pytest-dev__pytest-6197,1.8235630989074707,2.119846820831299,0.30090785,0.16642952
pytest-dev__pytest-6202,1.5627973079681396,-2.9066965579986572,0.25094387,0.42147774
pytest-dev__pytest-7205,0.6247076392173767,-1.2407608032226562,0.12184102,0.45344073
pytest-dev__pytest-7236,1.4862326383590698,-0.01469849981367588,0.17762205,0.17422546
pytest-dev__pytest-7324,1.790253758430481,2.0959622859954834,0.25633866,0.12001281
pytest-dev__pytest-7432,1.4087655544281006,-0.45828428864479065,0.26690665,0.16578037
pytest-dev__pytest-7490,1.7083033323287964,0.7118545770645142,0.17018975,0.1567912
pytest-dev__pytest-7521,1.6563218832015991,0.0531565397977829,0.17306975,0.14816427
pytest-dev__pytest-7571,1.8571522235870361,-0.8889623880386353,0.23810025,0.17992128
pytest-dev__pytest-7982,1.1251788139343262,-2.129443407058716,0.198449,0.3122265
pytest-dev__pytest-8399,1.2026586532592773,-2.6135265827178955,0.23898627,0.21225037
scikit-learn__scikit-learn-10297,1.499819278717041,-2.2225341796875,0.23327535,0.3280867
scikit-learn__scikit-learn-10844,1.828865885734558,-3.581427812576294,0.34740913,0.4753457
scikit-learn__scikit-learn-10908,1.458005428314209,0.6466366052627563,0.24006927,0.20158781
scikit-learn__scikit-learn-11310,1.7754738330841064,-1.1569610834121704,0.30011746,0.14784992
scikit-learn__scikit-learn-11578,1.352708101272583,-2.554635763168335,0.21606791,0.2627076
scikit-learn__scikit-learn-12585,1.4266526699066162,-3.4193410873413086,0.24488844,0.38774362
scikit-learn__scikit-learn-12682,1.7850842475891113,0.608146607875824,0.26241618,0.156178
scikit-learn__scikit-learn-12973,1.1207343339920044,-0.6094328761100769,0.18714298,0.22591788
scikit-learn__scikit-learn-13124,0.7184861302375793,0.49794459342956543,0.17762485,0.37773946
