task_id,beta
django__django-13590,-0.5598028
django__django-13658,-4.1285605
django__django-13670,-2.454772
django__django-13741,-2.686921
django__django-13786,-2.0825286
django__django-13794,2.6955442
django__django-13807,1.1887181
django__django-13809,-0.8329766
django__django-13810,-0.8604932
django__django-13820,-2.4523387
django__django-13821,-1.9297526
django__django-13837,-1.1841161
django__django-13925,0.6446046
django__django-13933,-1.3548194
django__django-13964,0.34939468
django__django-14007,-0.4143479
django__django-14011,6.921338
django__django-14017,-0.027444819
django__django-14034,6.9233723
django__django-14053,-0.9962847
django__django-14089,-3.425581
django__django-14122,-0.3497354
django__django-14140,0.9502332
django__django-14155,6.9194236
django__django-14170,6.9089274
django__django-14238,-1.6674953
django__django-14311,0.7066756
django__django-14315,3.4291222
django__django-14349,-1.5690438
django__django-14351,0.61179847
django__django-14373,-6.9015512
django__django-14376,1.945761
django__django-14404,1.09763
django__django-14434,-0.4771811
django__django-14493,-1.2530814
django__django-14500,-0.8494077
django__django-14534,3.0060048
django__django-14539,-1.5537423
django__django-14559,-0.83211803
django__django-14580,0.4242114
django__django-14608,-0.82437474
django__django-14631,0.84821844
django__django-14672,-2.251529
django__django-14725,3.4347668
django__django-14752,-2.9949205
django__django-14765,-2.992591
django__django-14771,0.10098963
django__django-14787,-1.459431
django__django-14792,6.918911
django__django-14855,-4.1387315
django__django-14915,-2.6853027
django__django-14999,-0.21127789
django__django-15022,-0.15936673
django__django-15037,0.34877446
django__django-15098,4.1343412
django__django-15103,-0.48411113
django__django-15104,-4.123721
django__django-15127,1.8144174
django__django-15128,0.1021242
django__django-15161,0.41380414
django__django-15252,6.9084325
django__django-15268,0.5537075
django__django-15277,-3.410149
django__django-15278,-0.8589423
django__django-15280,4.1254396
django__django-15315,-2.0800962
django__django-15368,-2.4423301
django__django-15375,0.6324787
django__django-15380,-0.9991357
django__django-15382,-0.2171001
django__django-15467,-4.121216
django__django-15499,-1.4419773
django__django-15503,2.2595844
django__django-15525,-0.027833108
django__django-15554,2.0748255
django__django-15561,-1.086379
django__django-15563,2.0937974
django__django-15569,-2.446277
django__django-15572,-1.2470278
django__django-15629,6.9182596
django__django-15695,3.4325376
django__django-15731,-2.2467344
django__django-15732,2.469335
django__django-15741,-2.2440128
django__django-15814,-0.8651864
django__django-15851,-2.0851524
django__django-15863,-0.99345875
django__django-15916,0.84702206
django__django-15930,-0.0965331
django__django-15957,6.904889
django__django-15973,6.9172015
django__django-15987,-0.98936135
django__django-16032,0.21152659
django__django-16082,-0.207887
django__django-16100,-0.547173
django__django-16116,-0.9139966
django__django-16136,-0.7738921
django__django-16139,-2.9800713
django__django-16145,-1.6549376
django__django-16255,-3.408032
django__django-16256,6.9116235
django__django-16263,6.912233
django__django-16315,0.94126344
django__django-16333,-2.9888895
django__django-16429,-2.9866402
django__django-16454,1.1739192
django__django-16485,-1.9179283
django__django-16493,-1.7867457
django__django-16502,6.924786
django__django-16527,-6.910583
django__django-16560,1.667138
django__django-16569,-3.4062526
django__django-16595,-2.4563956
django__django-16612,-1.5420748
django__django-16631,6.9150176
django__django-16642,-0.4752605
django__django-16661,0.15092464
django__django-16662,-1.6565351
django__django-16667,6.9470744
django__django-16801,-2.6885355
django__django-16819,-0.92946506
django__django-16877,0.3623261
django__django-16899,-1.0851511
django__django-16901,-0.8460248
django__django-16938,1.8073645
django__django-16950,2.2454958
django__django-17029,-2.4569287
django__django-17084,1.0797473
django__django-17087,-0.35496065
django__django-7530,-1.5644822
django__django-9296,-2.6853995
matplotlib__matplotlib-13989,-1.0902877
matplotlib__matplotlib-14623,0.8333264
matplotlib__matplotlib-20488,2.2595038
matplotlib__matplotlib-20676,1.5659968
matplotlib__matplotlib-20826,0.9836166
matplotlib__matplotlib-20859,-0.6111857
matplotlib__matplotlib-21568,6.920435
matplotlib__matplotlib-22719,-2.4479294
matplotlib__matplotlib-22865,0.84714407
matplotlib__matplotlib-22871,0.847626
matplotlib__matplotlib-23299,2.7176578
matplotlib__matplotlib-23314,-0.6153933
matplotlib__matplotlib-23412,-0.9993731
matplotlib__matplotlib-23476,6.9096904
matplotlib__matplotlib-24026,-1.2603848
matplotlib__matplotlib-24149,-0.9966251
matplotlib__matplotlib-24177,4.1214623
matplotlib__matplotlib-24570,-0.9777182
matplotlib__matplotlib-24627,0.020964172
matplotlib__matplotlib-24637,-0.09447992
matplotlib__matplotlib-24870,6.9179654
matplotlib__matplotlib-24970,-1.4327104
matplotlib__matplotlib-25122,-1.5571054
matplotlib__matplotlib-25287,-1.5426385
matplotlib__matplotlib-25311,0.4347121
matplotlib__matplotlib-25332,0.029969754
matplotlib__matplotlib-25479,6.9182396
matplotlib__matplotlib-25775,0.296161
matplotlib__matplotlib-25960,3.4280138
matplotlib__matplotlib-26113,-1.78673
matplotlib__matplotlib-26208,4.1300497
matplotlib__matplotlib-26291,0.093977235
matplotlib__matplotlib-26342,-0.93235976
matplotlib__matplotlib-26466,6.9146585
mwaskom__seaborn-3069,1.1338505
mwaskom__seaborn-3187,2.425338
pallets__flask-5014,-2.6873057
psf__requests-1142,-0.21381992
psf__requests-1724,-0.599793
psf__requests-1766,-1.1560386
psf__requests-1921,-0.2193767
psf__requests-2317,-0.68780345
psf__requests-2931,1.1872998
psf__requests-5414,0.08191293
psf__requests-6028,4.1183953
pydata__xarray-2905,-0.22097877
pydata__xarray-3095,0.1758838
pydata__xarray-3151,-0.84441394
pydata__xarray-3305,-0.762555
pydata__xarray-3677,-2.2470946
pydata__xarray-3993,0.50808424
pydata__xarray-4075,-3.0029404
pydata__xarray-4094,0.4384812
pydata__xarray-4356,-1.6921347
pydata__xarray-4629,-4.1285863
pydata__xarray-4687,1.8064481
pydata__xarray-4695,0.49180317
pydata__xarray-4966,-1.6726335
pydata__xarray-6461,-0.9054465
pydata__xarray-6599,0.79533917
pydata__xarray-6721,0.102641284
pydata__xarray-6744,0.30606806
pydata__xarray-6938,2.7259328
pydata__xarray-6992,6.9453726
pydata__xarray-7229,6.941089
pydata__xarray-7233,-1.3524683
pydata__xarray-7393,0.48286936
pylint-dev__pylint-4551,6.949301
pylint-dev__pylint-4604,6.927176
pylint-dev__pylint-4661,6.918151
pylint-dev__pylint-4970,1.4633492
pylint-dev__pylint-6386,1.4759412
pylint-dev__pylint-6528,0.6212934
pylint-dev__pylint-6903,-6.9259834
pylint-dev__pylint-7080,1.6697619
pylint-dev__pylint-7277,-1.3411484
pylint-dev__pylint-8898,2.0873406
pytest-dev__pytest-10051,1.3879614
pytest-dev__pytest-10081,-0.7651449
pytest-dev__pytest-10356,6.9283338
pytest-dev__pytest-5262,-0.62592894
pytest-dev__pytest-5631,-0.9126678
pytest-dev__pytest-5787,1.5723377
pytest-dev__pytest-5809,-4.1264634
pytest-dev__pytest-5840,6.91354
pytest-dev__pytest-6197,1.8256782
pytest-dev__pytest-6202,-4.120882
pytest-dev__pytest-7205,-1.1565604
pytest-dev__pytest-7236,-0.2869439
pytest-dev__pytest-7324,1.4676175
pytest-dev__pytest-7432,-0.6780505
pytest-dev__pytest-7490,0.30888543
pytest-dev__pytest-7521,-0.2068062
pytest-dev__pytest-7571,-1.2579647
pytest-dev__pytest-7982,-2.0798595
pytest-dev__pytest-8399,-2.2620897
scikit-learn__scikit-learn-10297,-3.0084896
scikit-learn__scikit-learn-10844,-6.929731
scikit-learn__scikit-learn-10908,0.49911168
scikit-learn__scikit-learn-11310,-1.4647377
scikit-learn__scikit-learn-11578,-2.708146
scikit-learn__scikit-learn-12585,-4.128961
scikit-learn__scikit-learn-12682,0.27739513
scikit-learn__scikit-learn-12973,-0.7806554
scikit-learn__scikit-learn-13124,0.22324315
scikit-learn__scikit-learn-13135,-1.2621503
scikit-learn__scikit-learn-13142,-1.1629277
scikit-learn__scikit-learn-13328,-1.9231243
scikit-learn__scikit-learn-13439,-1.9237169
scikit-learn__scikit-learn-13496,-1.6759083
scikit-learn__scikit-learn-13779,-1.6723365
scikit-learn__scikit-learn-14053,-1.7944258
scikit-learn__scikit-learn-14087,0.49990937
scikit-learn__scikit-learn-14141,-2.4476614
scikit-learn__scikit-learn-14496,-4.1186967
scikit-learn__scikit-learn-14629,2.111912
scikit-learn__scikit-learn-14710,-1.0374708
scikit-learn__scikit-learn-14894,-2.999649
scikit-learn__scikit-learn-14983,1.1023862
scikit-learn__scikit-learn-15100,-2.2387471
scikit-learn__scikit-learn-25102,1.0047672
scikit-learn__scikit-learn-25232,-0.5650065
scikit-learn__scikit-learn-25747,1.5650463
scikit-learn__scikit-learn-25931,-0.63639534
scikit-learn__scikit-learn-25973,-0.35476676
scikit-learn__scikit-learn-26194,2.9985752
scikit-learn__scikit-learn-26323,-0.9234932
scikit-learn__scikit-learn-9288,-0.7758474
sphinx-doc__sphinx-10323,0.8574399
sphinx-doc__sphinx-10435,4.140129
sphinx-doc__sphinx-10449,0.48672596
sphinx-doc__sphinx-10466,-0.91148293
sphinx-doc__sphinx-10614,3.420591
sphinx-doc__sphinx-10673,0.22914144
sphinx-doc__sphinx-11445,0.8404671
sphinx-doc__sphinx-11510,6.928601
sphinx-doc__sphinx-7440,-0.68997747
sphinx-doc__sphinx-7454,0.6321328
sphinx-doc__sphinx-7462,6.9208994
sphinx-doc__sphinx-7590,6.935694
sphinx-doc__sphinx-7748,6.9246407
sphinx-doc__sphinx-7757,0.55747914
sphinx-doc__sphinx-7889,-0.54510325
sphinx-doc__sphinx-7910,-0.3058659
sphinx-doc__sphinx-7985,3.4452748
sphinx-doc__sphinx-8035,0.2922694
sphinx-doc__sphinx-8056,2.0809755
sphinx-doc__sphinx-8120,-0.42344648
sphinx-doc__sphinx-8265,2.9939637
sphinx-doc__sphinx-8269,-0.75724834
sphinx-doc__sphinx-8459,0.41596124
sphinx-doc__sphinx-8475,-0.9172771
sphinx-doc__sphinx-8548,3.412942
sphinx-doc__sphinx-8551,1.3417047
sphinx-doc__sphinx-8593,0.6166475
sphinx-doc__sphinx-8595,-1.3498135
sphinx-doc__sphinx-8621,1.3454318
sphinx-doc__sphinx-8638,3.4245725
sphinx-doc__sphinx-8721,-1.785517
sphinx-doc__sphinx-9229,6.940198
sphinx-doc__sphinx-9230,1.2594422
sphinx-doc__sphinx-9258,1.2379657
sphinx-doc__sphinx-9281,-0.4131506
sphinx-doc__sphinx-9320,-1.7946622
sphinx-doc__sphinx-9367,-1.6727767
sphinx-doc__sphinx-9461,6.924653
sphinx-doc__sphinx-9591,1.5610512
sphinx-doc__sphinx-9602,3.434368
sphinx-doc__sphinx-9658,1.0822307
sphinx-doc__sphinx-9673,0.096108235
sphinx-doc__sphinx-9698,-1.1444219
sphinx-doc__sphinx-9711,-1.3381798
sympy__sympy-11618,-1.2674187
sympy__sympy-12096,-2.6987271
sympy__sympy-12419,0.27989814
sympy__sympy-12481,-0.6763473
sympy__sympy-12489,3.4286923
sympy__sympy-13031,1.0723782
sympy__sympy-13091,2.0968344
sympy__sympy-13372,-1.3702059
sympy__sympy-13480,-3.416658
sympy__sympy-13551,0.8293511
sympy__sympy-13615,0.99661416
sympy__sympy-13647,-1.4646859
sympy__sympy-13757,0.6058315
sympy__sympy-13798,2.7012882
sympy__sympy-13852,6.927902
sympy__sympy-13877,1.1066864
sympy__sympy-13878,0.32110757
sympy__sympy-13974,2.2769449
sympy__sympy-14248,6.922456
sympy__sympy-14531,-0.28521684
sympy__sympy-14711,-1.3607175
sympy__sympy-14976,0.1670158
sympy__sympy-15017,0.6280632
sympy__sympy-15345,0.67836475
sympy__sympy-15349,-0.8311404
sympy__sympy-15599,1.775509
sympy__sympy-15809,-0.16723351
sympy__sympy-15875,0.029408684
sympy__sympy-15976,1.9401467
sympy__sympy-16450,-1.4352841
sympy__sympy-16597,6.943419
sympy__sympy-16766,-2.991275
sympy__sympy-16792,0.011808044
sympy__sympy-16886,-2.2472517
sympy__sympy-17139,-0.4613767
sympy__sympy-17318,2.718574
sympy__sympy-17630,6.927524
sympy__sympy-17655,-0.5058299
sympy__sympy-18189,-0.7556327
sympy__sympy-18199,6.925736
sympy__sympy-18211,0.4375543
sympy__sympy-18698,1.6705034
sympy__sympy-18763,0.077495426
sympy__sympy-19040,2.0777805
sympy__sympy-19346,-1.1806676
sympy__sympy-19495,0.035983276
sympy__sympy-19637,-1.9450365
sympy__sympy-19783,0.49563405
sympy__sympy-19954,-1.1638991
sympy__sympy-20154,-1.0663921
sympy__sympy-20428,6.920942
sympy__sympy-20438,6.919398
sympy__sympy-20590,0.550064
sympy__sympy-20801,-0.56556267
sympy__sympy-20916,2.9899232
sympy__sympy-21379,0.6887601
sympy__sympy-21596,6.924071
sympy__sympy-21612,4.1341543
sympy__sympy-21847,-1.4646963
sympy__sympy-21930,6.9105597
sympy__sympy-22080,4.1394234
sympy__sympy-22456,-0.7758686
sympy__sympy-22714,-1.0831052
sympy__sympy-22914,-2.2594638
sympy__sympy-23262,-0.22269525
sympy__sympy-23413,2.2516649
sympy__sympy-23534,-1.6738145
sympy__sympy-23824,-1.3460978
sympy__sympy-23950,-0.7754589
sympy__sympy-24066,-0.834038
sympy__sympy-24213,-2.4418864
sympy__sympy-24443,-1.9261209
sympy__sympy-24539,-2.2704167
sympy__sympy-24562,0.76086265
sympy__sympy-24661,-0.92480356
