task_id,beta
pytest-dev__pytest-7521,-0.16272612
pytest-dev__pytest-7571,-1.1322068
pytest-dev__pytest-7982,-1.8423389
pytest-dev__pytest-8399,-2.2852502
scikit-learn__scikit-learn-10297,-3.0526247
scikit-learn__scikit-learn-10844,-6.952278
scikit-learn__scikit-learn-10908,0.41165236
scikit-learn__scikit-learn-11310,-1.4815904
scikit-learn__scikit-learn-11578,-2.7380157
scikit-learn__scikit-learn-12585,-4.161909
scikit-learn__scikit-learn-12682,0.33956832
scikit-learn__scikit-learn-12973,-0.8136208
scikit-learn__scikit-learn-13124,0.2747855
scikit-learn__scikit-learn-13135,-1.3030117
scikit-learn__scikit-learn-13142,-1.0521601
scikit-learn__scikit-learn-13328,-1.9707159
scikit-learn__scikit-learn-13439,-1.9780021
scikit-learn__scikit-learn-13496,-1.7157235
scikit-learn__scikit-learn-13779,-1.7043737
scikit-learn__scikit-learn-14053,-1.6047028
scikit-learn__scikit-learn-14087,0.5393985
scikit-learn__scikit-learn-14141,-2.4943542
scikit-learn__scikit-learn-14496,-4.162441
scikit-learn__scikit-learn-14629,2.1091084
scikit-learn__scikit-learn-14710,-0.9792684
scikit-learn__scikit-learn-14894,-3.0378077
scikit-learn__scikit-learn-14983,1.1292778
scikit-learn__scikit-learn-15100,-2.2866316
scikit-learn__scikit-learn-25102,1.0312104
scikit-learn__scikit-learn-25232,-0.47549912
scikit-learn__scikit-learn-25747,1.5938193
scikit-learn__scikit-learn-25931,-0.5381492
scikit-learn__scikit-learn-25973,-0.2909572
scikit-learn__scikit-learn-26194,3.024193
scikit-learn__scikit-learn-26323,-0.9721498
scikit-learn__scikit-learn-9288,-0.6878829
sphinx-doc__sphinx-10323,0.8870737
sphinx-doc__sphinx-10435,4.1877627
sphinx-doc__sphinx-10449,0.53349525
sphinx-doc__sphinx-10466,-0.9608219
sphinx-doc__sphinx-10614,3.4795332
sphinx-doc__sphinx-10673,0.2666874
sphinx-doc__sphinx-11445,0.8917961
sphinx-doc__sphinx-11510,6.9763675
sphinx-doc__sphinx-7440,-0.743353
sphinx-doc__sphinx-7454,0.54331535
sphinx-doc__sphinx-7462,6.963328
sphinx-doc__sphinx-7590,6.967043
sphinx-doc__sphinx-7748,6.97475
sphinx-doc__sphinx-7757,0.6085376
sphinx-doc__sphinx-7889,-0.47497505
sphinx-doc__sphinx-7910,-0.22968093
sphinx-doc__sphinx-7985,3.4563053
sphinx-doc__sphinx-8035,0.27266657
sphinx-doc__sphinx-8056,2.102137
sphinx-doc__sphinx-8120,-0.35006177
sphinx-doc__sphinx-8265,3.030959
sphinx-doc__sphinx-8269,-0.6885622
sphinx-doc__sphinx-8459,0.47088078
sphinx-doc__sphinx-8475,-0.968744
sphinx-doc__sphinx-8548,3.4514654
sphinx-doc__sphinx-8551,1.3941599
sphinx-doc__sphinx-8593,0.66901946
sphinx-doc__sphinx-8595,-1.3949302
sphinx-doc__sphinx-8621,1.2112731
sphinx-doc__sphinx-8638,3.4622421
sphinx-doc__sphinx-8721,-1.8339962
sphinx-doc__sphinx-9229,6.961874
sphinx-doc__sphinx-9230,1.3009939
sphinx-doc__sphinx-9258,1.2950455
sphinx-doc__sphinx-9281,-0.34800693
sphinx-doc__sphinx-9320,-1.8327088
sphinx-doc__sphinx-9367,-1.501277
sphinx-doc__sphinx-9461,6.9766006
sphinx-doc__sphinx-9591,1.3870583
sphinx-doc__sphinx-9602,3.4523222
sphinx-doc__sphinx-9658,1.1151263
sphinx-doc__sphinx-9673,0.15169653
sphinx-doc__sphinx-9698,-1.2023898
sphinx-doc__sphinx-9711,-1.387479
sympy__sympy-11618,-1.1395193
sympy__sympy-12096,-2.7354639
sympy__sympy-12419,0.33979997
sympy__sympy-12481,-0.616298
sympy__sympy-12489,3.4548976
sympy__sympy-13031,1.1130841
sympy__sympy-13091,2.1191754
sympy__sympy-13372,-1.2258806
sympy__sympy-13480,-3.451619
sympy__sympy-13551,0.889213
sympy__sympy-13615,1.0397841
sympy__sympy-13647,-1.3054415
sympy__sympy-13757,0.6639488
sympy__sympy-13798,2.7276042
sympy__sympy-13852,6.970297
sympy__sympy-13877,0.9655486
sympy__sympy-13878,0.4043945
sympy__sympy-13974,1.981828
sympy__sympy-14248,6.9623756
sympy__sympy-14531,-0.21852538
sympy__sympy-14711,-1.3908697
sympy__sympy-14976,0.21246381
sympy__sympy-15017,0.65933734
sympy__sympy-15345,0.73762184
sympy__sympy-15349,-0.746022
sympy__sympy-15599,1.8278576
sympy__sympy-15809,-0.094504856
sympy__sympy-15875,0.08395619
sympy__sympy-15976,1.9659824
sympy__sympy-16450,-1.4937553
sympy__sympy-16597,6.9592514
sympy__sympy-16766,-2.5250943
sympy__sympy-16792,0.08469897
sympy__sympy-16886,-2.2874525
sympy__sympy-17139,-0.42414472
sympy__sympy-17318,2.735911
sympy__sympy-17630,6.9574547
sympy__sympy-17655,-0.54350966
sympy__sympy-18189,-0.6805329
sympy__sympy-18199,6.966288
sympy__sympy-18211,0.46407726
sympy__sympy-18698,1.6959236
sympy__sympy-18763,0.033194583
sympy__sympy-19040,2.1210155
sympy__sympy-19346,-1.0483404
sympy__sympy-19495,0.09526047
sympy__sympy-19637,-1.9764268
sympy__sympy-19783,0.5340513
sympy__sympy-19954,-1.0552663
sympy__sympy-20154,-1.1175938
sympy__sympy-20428,6.958658
sympy__sympy-20438,6.9602294
sympy__sympy-20590,0.5928798
sympy__sympy-20801,-0.47907168
sympy__sympy-20916,3.0529268
sympy__sympy-21379,0.73833317
sympy__sympy-21596,6.9532857
sympy__sympy-21612,4.1961994
sympy__sympy-21847,-1.4956394
sympy__sympy-21930,6.966292
sympy__sympy-22080,4.163863
sympy__sympy-22456,-0.6747686
sympy__sympy-22714,-0.96219355
sympy__sympy-22914,-2.297511
sympy__sympy-23262,-0.27057195
sympy__sympy-23413,2.286702
sympy__sympy-23534,-1.5012914
sympy__sympy-23824,-1.2187135
sympy__sympy-23950,-0.67769134
sympy__sympy-24066,-0.73360264
sympy__sympy-24213,-2.1392143
sympy__sympy-24443,-1.7081705
sympy__sympy-24539,-2.2955256
sympy__sympy-24562,0.80620915
sympy__sympy-24661,-0.9607341
