,a,b,a_std,b_std
django__django-12965,2.5750131607055664,0.9258286356925964,0.28046408,0.104764424
django__django-13012,1.7731080055236816,-0.3056963384151459,0.22450817,0.2130146
django__django-13023,1.7103708982467651,0.5448389649391174,0.29774803,0.08998889
django__django-13028,1.956255316734314,-0.8087764978408813,0.2383651,0.12836388
django__django-13033,2.4702603816986084,0.12996193766593933,0.28053674,0.12106265
django__django-13089,1.8178272247314453,-2.269166946411133,0.22104578,0.357016
django__django-13109,2.397883892059326,-2.0813562870025635,0.34830442,0.29590315
django__django-13112,2.5255351066589355,0.7145232558250427,0.34659305,0.1194242
django__django-13121,2.2452809810638428,0.4818788170814514,0.2842147,0.110969946
django__django-13128,2.5224802494049072,0.7205791473388672,0.3434847,0.09517962
django__django-13158,2.2079017162323,0.13709591329097748,0.2615888,0.12621188
django__django-13195,2.0766220092773438,3.0309336185455322,0.40058267,0.41399622
django__django-13212,2.0830628871917725,4.279274940490723,0.33958074,0.7173455
django__django-13279,1.8949320316314697,-0.22573529183864594,0.21653253,0.10086358
django__django-13297,2.2896831035614014,0.547589898109436,0.32503444,0.10967483
django__django-13315,1.6407618522644043,-0.13773171603679657,0.24499108,0.1412776
django__django-13343,1.6758661270141602,-0.4543658196926117,0.21684924,0.13630863
django__django-13344,2.0727455615997314,3.2761552333831787,0.3144316,0.46054813
django__django-13346,2.2662220001220703,0.6703953742980957,0.2425255,0.1508348
django__django-13363,2.1546308994293213,-1.8518332242965698,0.32029054,0.3044547
django__django-13401,1.44036865234375,-0.4056045711040497,0.13611585,0.18287778
django__django-13406,1.462044358253479,0.5106344819068909,0.22520734,0.14537516
django__django-13410,2.018991231918335,-1.9079493284225464,0.2517661,0.20627716
django__django-13417,2.169043779373169,-1.0598336458206177,0.27600956,0.11718208
django__django-13449,2.8324038982391357,0.11902756243944168,0.38832214,0.11540449
django__django-13512,1.5005496740341187,1.2505455017089844,0.22847024,0.19555959
django__django-13513,2.305058717727661,4.278814315795898,0.47322494,0.69978505
django__django-13516,2.4924771785736084,-1.1702903509140015,0.346746,0.18006694
django__django-13551,1.8400179147720337,0.605097234249115,0.20768487,0.120524794
django__django-13568,1.8938288688659668,0.7550894021987915,0.249008,0.1297512
django__django-13569,1.9856963157653809,-0.6596212983131409,0.30183536,0.11122378
django__django-13590,1.7272132635116577,-0.655249834060669,0.26238757,0.14984791
django__django-13658,1.6030607223510742,-3.0579659938812256,0.25082332,0.33455822
django__django-13670,1.864078164100647,-1.8504652976989746,0.26362085,0.1623428
django__django-13741,1.77874755859375,-2.1923391819000244,0.26263517,0.31563443
django__django-13786,1.8392813205718994,-1.6454665660858154,0.2725685,0.249126
django__django-13794,0.8482655882835388,4.103272914886475,0.11198841,0.6391967
django__django-13807,1.9888306856155396,1.1996830701828003,0.32066715,0.15941763
django__django-13809,1.236761212348938,-1.0594538450241089,0.13561806,0.25550947
django__django-13810,1.3076658248901367,-0.7215560674667358,0.1936013,0.14249842
django__django-13820,2.2939095497131348,-1.6325442790985107,0.36918634,0.20761164
django__django-13821,2.045816421508789,-1.4239498376846313,0.2568975,0.19325323
django__django-13837,1.9538625478744507,-0.6652671694755554,0.22104822,0.15723455
django__django-13925,1.0606677532196045,0.8440903425216675,0.15508941,0.16793032
django__django-13933,1.8193387985229492,-1.2171757221221924,0.15943912,0.19222781
django__django-13964,1.656548261642456,0.077834852039814,0.2303994,0.13460164
django__django-14007,2.0897209644317627,-0.13648372888565063,0.19876318,0.14296183
django__django-14011,2.2353298664093018,5.019019603729248,0.4640997,0.7366818
django__django-14017,2.285675048828125,-0.12440910190343857,0.44052488,0.15452087
django__django-14034,2.227699041366577,4.55377721786499,0.4230328,0.6730629
django__django-14053,0.8329622149467468,-0.8474255204200745,0.15755777,0.31301948
django__django-14089,2.1259586811065674,-2.4213509559631348,0.28470904,0.2503905
django__django-14122,1.7243496179580688,0.0283077172935009,0.23331651,0.12505282
django__django-14140,0.3979482054710388,2.6363344192504883,0.05066336,0.49753562
django__django-14155,2.8193490505218506,4.72172737121582,0.45140535,0.6832282
django__django-14170,2.143463611602783,3.1844394207000732,0.28735948,0.31540704
django__django-14238,2.0719027519226074,-1.0604138374328613,0.29760385,0.19082527
django__django-14311,2.319758176803589,0.6294620037078857,0.24615897,0.11583046
django__django-14315,1.6214748620986938,3.5002267360687256,0.22420675,0.3971656
django__django-14349,1.732011079788208,-1.3366167545318604,0.25755867,0.18218334
django__django-14351,1.2178934812545776,0.9856330752372742,0.1548932,0.18489218
django__django-14373,2.4488048553466797,-2.9746899604797363,0.37591082,0.32173032
django__django-14376,1.5303353071212769,1.6497690677642822,0.25155073,0.27049693
django__django-14404,1.6604803800582886,1.270817756652832,0.22535004,0.17753574
django__django-14434,2.0646684169769287,-0.3733710050582886,0.25492588,0.17748651
django__django-14493,2.154270887374878,-0.9627475142478943,0.27295673,0.15479028
django__django-14500,1.1240198612213135,-0.697262167930603,0.14122161,0.27921367
django__django-14534,1.4743750095367432,2.474371910095215,0.30630875,0.23205347
django__django-14539,1.8024317026138306,-0.7044405937194824,0.27510634,0.18096566
django__django-14559,1.2465691566467285,-0.6441733837127686,0.1439282,0.17525776
django__django-14580,1.9527063369750977,0.3571545481681824,0.32507694,0.11471151
django__django-14608,1.6717805862426758,-0.6991530060768127,0.176505,0.16179411
django__django-14631,1.7852078676223755,0.9774608016014099,0.2831199,0.16899052
django__django-14672,1.8985413312911987,-1.585593819618225,0.20601715,0.20670693
django__django-14725,1.7455463409423828,2.8344240188598633,0.26160526,0.31518292
django__django-14752,2.310213565826416,-1.9745146036148071,0.34507972,0.21687546
django__django-14765,1.6561046838760376,-2.083477258682251,0.25180933,0.27388784
django__django-14771,1.3470823764801025,0.4452786445617676,0.22702217,0.15248182
django__django-14787,2.253363609313965,-0.7870960831642151,0.29210502,0.122771196
django__django-14792,2.0055596828460693,3.635850429534912,0.34832323,0.4637726
django__django-14855,1.8076813220977783,-2.53885555267334,0.24675506,0.26984882
django__django-14915,2.177236318588257,-1.9163745641708374,0.39704168,0.28273258
django__django-14999,1.0383050441741943,-0.33082664012908936,0.1799187,0.16938365
django__django-15022,0.6217499375343323,-0.14481177926063538,0.12586819,0.27349788
django__django-15037,1.9673640727996826,0.3594169616699219,0.26691252,0.14234413
django__django-15098,2.3345530033111572,3.340017318725586,0.35537535,0.3588643
django__django-15103,2.130657196044922,-0.5772830247879028,0.27219513,0.15732926
django__django-15104,2.1135735511779785,-2.589881420135498,0.37964737,0.18564013
django__django-15127,0.9627972841262817,1.8565208911895752,0.13260224,0.22449425
django__django-15128,1.3525739908218384,0.4579920470714569,0.14621417,0.13518015
django__django-15161,1.7195641994476318,0.42023682594299316,0.2414536,0.1451731
django__django-15252,1.9881184101104736,3.426887273788452,0.21892522,0.4233935
django__django-15268,1.8912270069122314,0.5190516710281372,0.21327323,0.16883436
django__django-15277,2.162909984588623,-2.134596586227417,0.32703716,0.236595
django__django-15278,2.405970811843872,-0.8218213319778442,0.25948894,0.15299934
django__django-15280,2.133975028991699,2.2279574871063232,0.45808548,0.23625058
django__django-15315,1.9297524690628052,-1.4128203392028809,0.21650842,0.19308504
django__django-15368,2.2917490005493164,-2.0410702228546143,0.30578318,0.2686445
django__django-15375,2.4839699268341064,0.6886706948280334,0.26597688,0.08532653
django__django-15380,1.581679105758667,-0.6718651056289673,0.25236124,0.14573893
django__django-15382,2.6250011920928955,-0.13350266218185425,0.28561637,0.1311916
django__django-15467,2.3658788204193115,-2.4011805057525635,0.44718882,0.33869272
django__django-15499,1.9258629083633423,-1.241632103919983,0.27156192,0.20143065
django__django-15503,2.2807838916778564,1.7530869245529175,0.3169071,0.1547278
django__django-15525,2.3349215984344482,0.006128601264208555,0.32307026,0.11841059
django__django-15554,2.1976332664489746,1.7130435705184937,0.28435478,0.1449402
django__django-15561,2.5144782066345215,-0.6981188654899597,0.31388515,0.13290086
django__django-15563,1.3793667554855347,2.321600914001465,0.14673233,0.19592117
django__django-15569,2.248105764389038,-1.9260191917419434,0.18581326,0.1751289
django__django-15572,1.572089672088623,-0.8802737593650818,0.24922408,0.18697959
django__django-15629,2.150470733642578,4.364713191986084,0.40544683,0.7273823
django__django-15695,1.0442416667938232,2.951152801513672,0.17201224,0.3122839
django__django-15731,1.6137893199920654,-1.7135118246078491,0.20216024,0.2327518
django__django-15732,1.002671241760254,2.5525100231170654,0.14643583,0.26842892
django__django-15741,1.3485989570617676,-1.3279930353164673,0.15054995,0.20147353
django__django-15814,1.98009192943573,-0.6634664535522461,0.27536422,0.15386772
django__django-15851,2.319769859313965,-1.374719500541687,0.30084535,0.16944519
django__django-15863,2.2643792629241943,-0.9516235589981079,0.3033333,0.15008956
django__django-15916,1.5406115055084229,1.4298548698425293,0.18860295,0.16691363
django__django-15930,2.079930305480957,-0.00030082277953624725,0.2843684,0.109849565
django__django-15957,2.2896769046783447,2.6295673847198486,0.24064738,0.19852671
django__django-15973,2.0637056827545166,2.628955125808716,0.28189817,0.21742101
django__django-15987,0.46040692925453186,-1.1508845090866089,0.08112205,0.3917732
django__django-16032,2.567225456237793,0.2976185083389282,0.27462426,0.11383095
django__django-16082,2.305955171585083,-0.24328115582466125,0.2746732,0.07283914
django__django-16100,1.3960379362106323,-0.5427473187446594,0.22886555,0.20631161
django__django-16116,1.9523370265960693,-0.922852098941803,0.31218442,0.15670809
django__django-16136,2.0362606048583984,-0.6057568788528442,0.2924806,0.14114407
django__django-16139,1.6996980905532837,-2.455512046813965,0.22099066,0.29753575
django__django-16145,1.851872444152832,-1.5442020893096924,0.21375929,0.1724273
django__django-16255,1.477545142173767,-2.7131965160369873,0.18785311,0.31331503
django__django-16256,2.021883010864258,2.815189838409424,0.2852858,0.25319624
django__django-16263,2.2804958820343018,4.2975664138793945,0.45711347,0.88554525
django__django-16315,1.789739966392517,0.8300470113754272,0.2727658,0.15638036
django__django-16333,2.0918219089508057,-1.8836976289749146,0.33647692,0.25045803
django__django-16429,2.2385785579681396,-2.213102340698242,0.24315295,0.25402844
django__django-16454,0.8525809049606323,2.0244596004486084,0.14811096,0.3012039
django__django-16485,1.8867055177688599,-1.673586368560791,0.23837693,0.19900052
django__django-16493,2.247847080230713,-1.4476337432861328,0.3604221,0.16389646
django__django-16502,2.24354887008667,4.187955379486084,0.4670713,0.83354783
django__django-16527,1.8288363218307495,-2.73529052734375,0.2884457,0.2784258
django__django-16560,1.9946907758712769,1.2395899295806885,0.26009554,0.20219366
django__django-16569,1.4023326635360718,-3.2422025203704834,0.18976247,0.4535902
django__django-16595,1.878432273864746,-1.817683458328247,0.27079022,0.30335638
django__django-16612,1.4761897325515747,-1.3185303211212158,0.17693834,0.15254125
django__django-16631,2.3556625843048096,4.418569087982178,0.46097642,0.73962736
django__django-16642,0.8041404485702515,-0.08731163293123245,0.17880282,0.26547757
django__django-16661,1.8876798152923584,0.3402884006500244,0.2756297,0.12857369
django__django-16662,1.874738097190857,-1.305122971534729,0.20034015,0.16617258
django__django-16667,2.1643383502960205,4.359731674194336,0.4285345,0.79967386
django__django-16801,1.6705420017242432,-2.0131328105926514,0.230308,0.31415063
django__django-16819,2.190922737121582,-0.781277060508728,0.36038393,0.15583315
django__django-16877,1.0274847745895386,0.4426700472831726,0.16724849,0.30496758
django__django-16899,1.7705634832382202,-0.8516916036605835,0.1779049,0.14185037
django__django-16901,2.52498197555542,-0.5765563249588013,0.34263492,0.12327763
django__django-16938,1.4075613021850586,1.7745431661605835,0.2030022,0.17593394
django__django-16950,2.420642375946045,1.8346407413482666,0.3270923,0.17201278
django__django-17029,1.5987848043441772,-2.2268729209899902,0.20982607,0.38980138
django__django-17084,1.995787262916565,0.9379053115844727,0.25514543,0.1286294
django__django-17087,2.547211170196533,-0.3327053487300873,0.38571113,0.1332022
django__django-7530,0.9980713129043579,-1.5197656154632568,0.15902282,0.26174384
django__django-9296,1.943547248840332,-2.5606863498687744,0.23076567,0.31792358
matplotlib__matplotlib-13989,1.977378487586975,-0.8038743138313293,0.23145165,0.14932463
matplotlib__matplotlib-14623,2.3828697204589844,0.5647169351577759,0.2714349,0.14112568
matplotlib__matplotlib-20488,1.499092936515808,1.4473775625228882,0.2432989,0.16719297
matplotlib__matplotlib-20676,1.2425801753997803,1.9983307123184204,0.18046552,0.20566998
matplotlib__matplotlib-20826,1.3631892204284668,1.445188283920288,0.17228672,0.21437766
matplotlib__matplotlib-20859,1.5907682180404663,-0.49723750352859497,0.23204139,0.12553607
matplotlib__matplotlib-21568,2.002795696258545,3.59808087348938,0.3542925,0.50857455
matplotlib__matplotlib-22719,1.521873950958252,-2.0314338207244873,0.19421962,0.24957833
matplotlib__matplotlib-22865,1.9815934896469116,0.7631441354751587,0.20254165,0.13571298
matplotlib__matplotlib-22871,2.09090518951416,0.9283043146133423,0.32754165,0.117713615
matplotlib__matplotlib-23299,0.9370401501655579,3.85668683052063,0.11245269,0.4578069
matplotlib__matplotlib-23314,1.4887956380844116,-0.745193362236023,0.22912264,0.16879867
matplotlib__matplotlib-23412,1.7105039358139038,-0.9498021006584167,0.2396452,0.18811968
matplotlib__matplotlib-23476,1.2431639432907104,3.896669387817383,0.19337824,0.42002416
matplotlib__matplotlib-24026,1.066027045249939,-1.0434871912002563,0.14621289,0.24654001
matplotlib__matplotlib-24149,1.7257764339447021,-0.9723466634750366,0.27306214,0.18848656
matplotlib__matplotlib-24177,2.290449857711792,2.2356719970703125,0.38785022,0.14264089
matplotlib__matplotlib-24570,0.514595627784729,-0.7175265550613403,0.11384153,0.42212576
matplotlib__matplotlib-24627,1.352111577987671,0.06595784425735474,0.2146307,0.1698001
matplotlib__matplotlib-24637,1.60842764377594,-0.1061481311917305,0.22299056,0.12759204
matplotlib__matplotlib-24870,2.4349400997161865,3.239546060562134,0.3817581,0.28921065
matplotlib__matplotlib-24970,1.770591139793396,-0.9474467635154724,0.28360483,0.13063471
matplotlib__matplotlib-25122,1.6795088052749634,-1.4507921934127808,0.15678725,0.18224531
matplotlib__matplotlib-25287,1.5985772609710693,-1.2569836378097534,0.16639563,0.18806663
matplotlib__matplotlib-25311,1.594744086265564,0.3843391537666321,0.27781546,0.1164902
matplotlib__matplotlib-25332,1.4696730375289917,0.2708497643470764,0.15702108,0.22955057
matplotlib__matplotlib-25479,2.316936731338501,4.4692535400390625,0.5218703,0.9023029
matplotlib__matplotlib-25775,0.7705651521682739,0.4369599521160126,0.15989986,0.22036043
matplotlib__matplotlib-25960,1.667306661605835,2.5512282848358154,0.21867,0.21625194
matplotlib__matplotlib-26113,1.6693798303604126,-1.3442115783691406,0.16905423,0.18783358
matplotlib__matplotlib-26208,2.037519693374634,3.4977846145629883,0.21052381,0.3542226
matplotlib__matplotlib-26291,1.1393115520477295,0.23564474284648895,0.17514269,0.23136061
matplotlib__matplotlib-26342,1.919416069984436,-0.8822191953659058,0.24254468,0.1550262
matplotlib__matplotlib-26466,2.3169589042663574,4.626308917999268,0.42967832,0.9975585
mwaskom__seaborn-3069,1.9898772239685059,1.101958155632019,0.2576191,0.14815213
mwaskom__seaborn-3187,2.1118576526641846,2.6389150619506836,0.29576075,0.16468306
pallets__flask-5014,1.672817349433899,-2.174694061279297,0.21824767,0.24694233
psf__requests-1142,0.8012557029724121,0.2389257699251175,0.18497133,0.25994647
psf__requests-1724,0.1664956510066986,-0.8475273847579956,0.084542945,0.8080302
psf__requests-1766,0.32345932722091675,-1.856971025466919,0.06615545,0.50201863
psf__requests-1921,0.4510006606578827,0.09140050411224365,0.12452333,0.3986887
psf__requests-2317,0.35662519931793213,-1.0420458316802979,0.12464645,0.5832538
psf__requests-2931,0.9030376076698303,1.3537709712982178,0.12459802,0.19945733
psf__requests-5414,1.6133610010147095,0.22848722338676453,0.3519064,0.16134669
psf__requests-6028,1.8800607919692993,2.867677688598633,0.31712925,0.3322171
pydata__xarray-2905,1.4864845275878906,0.09047237038612366,0.22826684,0.14802083
pydata__xarray-3095,2.4488611221313477,0.07474945485591888,0.3590405,0.14127819
pydata__xarray-3151,2.6239383220672607,-0.6854199171066284,0.35982895,0.093413115
pydata__xarray-3305,1.5693835020065308,-0.8130823373794556,0.2159405,0.16464643
pydata__xarray-3677,2.2638654708862305,-1.1963355541229248,0.2780349,0.16680618
pydata__xarray-3993,2.0536892414093018,0.7449216246604919,0.28851694,0.15968426
pydata__xarray-4075,2.3942651748657227,-2.1162078380584717,0.32096812,0.21660711
pydata__xarray-4094,2.0174663066864014,0.5000705718994141,0.2838403,0.12357393
pydata__xarray-4356,2.2533390522003174,-1.5612040758132935,0.33905226,0.17764074
pydata__xarray-4629,2.609806776046753,-2.3200643062591553,0.31859463,0.26859048
pydata__xarray-4687,1.6241538524627686,1.4172132015228271,0.2398671,0.16496189
pydata__xarray-4695,2.2774150371551514,0.7482268214225769,0.2391408,0.12870695
pydata__xarray-4966,2.1282832622528076,-1.1205523014068604,0.29585496,0.15149996
pydata__xarray-6461,1.403064250946045,-0.8069992065429688,0.17912129,0.26596373
pydata__xarray-6599,0.3489389717578888,1.8965816497802734,0.10010302,0.49022758
pydata__xarray-6721,1.033223271369934,0.5792785286903381,0.15469868,0.19294149
pydata__xarray-6744,1.465244174003601,0.25266629457473755,0.22460017,0.13911827
pydata__xarray-6938,2.095381736755371,2.3921587467193604,0.2875264,0.2024884
pydata__xarray-6992,2.2089686393737793,4.319096565246582,0.3566959,0.7768735
pydata__xarray-7229,2.193751811981201,4.311285972595215,0.4433502,0.6327685
pydata__xarray-7233,1.905344009399414,-1.136394739151001,0.2366775,0.13548437
pydata__xarray-7393,1.5819873809814453,0.4512120187282562,0.24822679,0.19319974
pylint-dev__pylint-4551,2.130756378173828,4.373814582824707,0.44502237,0.7295067
pylint-dev__pylint-4604,2.3191518783569336,4.600203037261963,0.41513926,0.48241732
pylint-dev__pylint-4661,2.3941972255706787,4.38896369934082,0.4030154,0.7618177
pylint-dev__pylint-4970,0.5952348709106445,3.2155215740203857,0.08138275,0.37065774
pylint-dev__pylint-6386,1.909449577331543,1.4065920114517212,0.22762498,0.12257369
pylint-dev__pylint-6528,1.2657721042633057,0.806655764579773,0.22515501,0.17574945
pylint-dev__pylint-6903,2.5353825092315674,-2.9272687435150146,0.3578291,0.39754677
pylint-dev__pylint-7080,0.8348007202148438,2.465120792388916,0.12737028,0.31512967
pylint-dev__pylint-7277,0.3742230236530304,-2.286052942276001,0.067932844,0.456039
pylint-dev__pylint-8898,0.7791613936424255,3.8283464908599854,0.13041063,0.46294534
pytest-dev__pytest-10051,1.971757173538208,1.1131047010421753,0.2089882,0.09295262
pytest-dev__pytest-10081,2.1449034214019775,-0.47374072670936584,0.29429612,0.1336943
pytest-dev__pytest-10356,2.228605270385742,4.396752834320068,0.43860644,0.7598112
pytest-dev__pytest-5262,2.136791944503784,-0.5317763686180115,0.23811226,0.13199896
pytest-dev__pytest-5631,2.242043972015381,-0.466828316450119,0.37354022,0.13653947
pytest-dev__pytest-5787,2.526066303253174,1.3385933637619019,0.34490874,0.110532336
pytest-dev__pytest-5809,1.907740592956543,-2.577712297439575,0.2882881,0.3216975
pytest-dev__pytest-5840,2.217466354370117,3.2708494663238525,0.29077178,0.28524536
pytest-dev__pytest-6197,2.17851185798645,1.305780291557312,0.3447557,0.16189249
pytest-dev__pytest-6202,1.988138198852539,-2.316875457763672,0.26262778,0.26366287
pytest-dev__pytest-7205,0.42217960953712463,-1.2179961204528809,0.09735112,0.5665724
pytest-dev__pytest-7236,1.8617515563964844,-0.14242959022521973,0.2789799,0.11354317
pytest-dev__pytest-7324,2.3822057247161865,1.1441221237182617,0.29693338,0.13187386
pytest-dev__pytest-7432,1.8160184621810913,-0.451445072889328,0.23305063,0.111401215
pytest-dev__pytest-7490,1.7414804697036743,0.4467999339103699,0.27448398,0.13971318
pytest-dev__pytest-7521,2.3213932514190674,-0.22150343656539917,0.30603865,0.1301055
pytest-dev__pytest-7571,2.4337236881256104,-0.896198570728302,0.2221818,0.1284635
pytest-dev__pytest-7982,1.6500425338745117,-1.8535325527191162,0.22077909,0.198406
pytest-dev__pytest-8399,1.584632396697998,-2.1011135578155518,0.20269814,0.28702745
scikit-learn__scikit-learn-10297,1.9667972326278687,-2.051281213760376,0.24542247,0.22188997
scikit-learn__scikit-learn-10844,2.262712001800537,-2.9442825317382812,0.41457808,0.4348468
scikit-learn__scikit-learn-10908,2.043734312057495,0.20405852794647217,0.25177205,0.119769104
scikit-learn__scikit-learn-11310,2.4302968978881836,-1.0043988227844238,0.34246576,0.15456605
scikit-learn__scikit-learn-11578,1.4266483783721924,-2.063161611557007,0.19034089,0.25591144
scikit-learn__scikit-learn-12585,1.8246986865997314,-2.9387879371643066,0.27084374,0.37560984
scikit-learn__scikit-learn-12682,2.4695491790771484,0.2506081759929657,0.41398066,0.14824018
scikit-learn__scikit-learn-12973,1.3932528495788574,-0.5388696193695068,0.16067456,0.18374044
