,b,b_std
django__django-11848,1.702980875968933,0.20405926
django__django-11880,-3.71705961227417,0.30809504
django__django-11885,4.01183557510376,0.34574032
django__django-11951,-1.9286762475967407,0.25044513
django__django-11964,1.8648579120635986,0.18459359
django__django-11999,-1.7470954656600952,0.31039274
django__django-12039,0.2879525423049927,0.19554424
django__django-12050,-2.409893751144409,0.34822935
django__django-12125,0.9345883131027222,0.19307028
django__django-12143,-3.77028751373291,0.3516934
django__django-12155,-4.797303676605225,0.6743404
django__django-12193,0.09594763815402985,0.17181604
django__django-12209,-1.8765294551849365,0.27268812
django__django-12262,-0.2571188807487488,0.2597478
django__django-12273,3.2768497467041016,0.4085747
django__django-12276,-2.3000848293304443,0.29621413
django__django-12304,-0.2414417564868927,0.22870286
django__django-12308,2.6283037662506104,0.20246145
django__django-12325,3.1615519523620605,0.25301567
django__django-12406,7.401769638061523,0.67515564
django__django-12419,-3.071282148361206,0.34446806
django__django-12663,0.9830171465873718,0.22617982
django__django-12708,-0.397038996219635,0.23536547
django__django-12713,-1.825837254524231,0.26466024
django__django-12741,-0.7237883806228638,0.23862718
django__django-12754,1.0664806365966797,0.16428477
django__django-12774,0.6300369501113892,0.21176393
django__django-12858,-0.4127390682697296,0.23312457
django__django-12965,1.5024491548538208,0.28015375
django__django-13012,-0.5224625468254089,0.23739225
django__django-13023,0.856287956237793,0.24979073
django__django-13028,-1.5588147640228271,0.2858052
django__django-13033,0.29751816391944885,0.23560065
django__django-13089,-3.994068145751953,0.44057012
django__django-13109,-4.00833797454834,0.48490945
django__django-13112,1.406372308731079,0.28650594
django__django-13121,0.8480235934257507,0.27148435
django__django-13128,1.257656216621399,0.23161435
django__django-13158,0.26188889145851135,0.22771853
django__django-13195,5.6091461181640625,0.5319798
django__django-13212,7.756056308746338,1.2444583
django__django-13279,-0.42520034313201904,0.17740647
django__django-13297,0.8702528476715088,0.18030271
django__django-13315,-0.27438265085220337,0.25921828
django__django-13343,-0.8433226943016052,0.29637322
django__django-13344,5.511557102203369,0.6301853
django__django-13346,1.0600441694259644,0.22388008
django__django-13363,-3.190070390701294,0.45897168
django__django-13401,-0.5648910999298096,0.2508838
django__django-13406,0.6871404647827148,0.237217
django__django-13410,-3.4236700534820557,0.40502095
django__django-13417,-2.0279877185821533,0.27520338
django__django-13449,0.2994663715362549,0.19193462
django__django-13512,1.8822699785232544,0.18539155
django__django-13513,7.377540588378906,1.1106176
django__django-13516,-2.204254388809204,0.2578019
django__django-13551,1.15501868724823,0.24400224
django__django-13568,1.2618507146835327,0.2689235
django__django-13569,-0.9890828728675842,0.22189799
django__django-13590,-0.7715209126472473,0.20871714
django__django-13658,-5.176595687866211,0.6390649
django__django-13670,-3.039635181427002,0.37532866
django__django-13741,-3.9033236503601074,0.35667872
django__django-13786,-2.8913848400115967,0.35442483
django__django-13794,4.2684502601623535,0.33167762
django__django-13807,1.723527431488037,0.2634133
django__django-13809,-1.3689769506454468,0.25761688
django__django-13810,-1.0893797874450684,0.24424748
django__django-13820,-3.320024251937866,0.45683068
django__django-13821,-2.487461805343628,0.33334678
django__django-13837,-1.2635490894317627,0.24701986
django__django-13925,1.0878326892852783,0.19313693
django__django-13933,-2.2238245010375977,0.29235858
django__django-13964,0.2999956011772156,0.16290818
django__django-14007,-0.4801602065563202,0.22199954
django__django-14011,7.367847919464111,1.2778727
django__django-14017,-0.25380611419677734,0.1811384
django__django-14034,7.601496696472168,1.1518791
django__django-14053,-1.388898491859436,0.2539262
django__django-14089,-4.20254373550415,0.5159193
django__django-14122,-0.11340358853340149,0.21473886
django__django-14140,1.9150902032852173,0.20087825
django__django-14155,7.518185615539551,1.1207159
django__django-14170,5.164099216461182,0.5422539
django__django-14238,-1.8750807046890259,0.32917026
django__django-14311,0.8704502582550049,0.23332174
django__django-14315,5.242751598358154,0.5796774
django__django-14349,-2.1995930671691895,0.3165862
django__django-14351,1.3038572072982788,0.24742983
django__django-14373,-5.074861526489258,0.6988471
django__django-14376,2.6508002281188965,0.24531278
django__django-14404,2.0315985679626465,0.20815514
django__django-14434,-0.8949723839759827,0.19899143
django__django-14493,-1.5823192596435547,0.24101913
django__django-14500,-0.771835446357727,0.22156483
django__django-14534,4.141087532043457,0.39036232
django__django-14539,-1.295835018157959,0.27197203
django__django-14559,-0.8792287707328796,0.2420952
django__django-14580,0.40455955266952515,0.26295832
django__django-14608,-0.9956795573234558,0.21456376
django__django-14631,1.5056395530700684,0.16777004
django__django-14672,-2.755443572998047,0.51961493
django__django-14725,4.481741428375244,0.3504231
django__django-14752,-3.577221632003784,0.37017804
django__django-14765,-3.2589430809020996,0.37604967
django__django-14771,0.7495878338813782,0.18876629
django__django-14787,-1.564001202583313,0.21259235
django__django-14792,6.330894947052002,1.0905633
django__django-14855,-4.03548526763916,0.39395827
django__django-14915,-3.379223108291626,0.42139557
django__django-14999,-0.2254716157913208,0.20240834
django__django-15022,0.04151596873998642,0.18174651
django__django-15037,0.5668611526489258,0.22888061
django__django-15098,5.635688304901123,0.5580935
django__django-15103,-1.0239388942718506,0.18348429
django__django-15104,-4.519739151000977,0.45175648
django__django-15127,2.495062828063965,0.29297635
django__django-15128,0.700890302658081,0.23416287
django__django-15161,0.5746213793754578,0.1888393
django__django-15252,6.196178913116455,0.78767467
django__django-15268,1.0388396978378296,0.28098017
django__django-15277,-3.781041383743286,0.3337447
django__django-15278,-1.5495623350143433,0.2541877
django__django-15280,3.734381675720215,0.44569144
django__django-15315,-2.4811441898345947,0.30746204
django__django-15368,-3.682774305343628,0.37587953
django__django-15375,1.0623574256896973,0.1853567
django__django-15380,-1.055052399635315,0.2458945
django__django-15382,-0.2593408524990082,0.21790513
django__django-15467,-4.376086711883545,0.6590302
django__django-15499,-2.2423832416534424,0.32761592
django__django-15503,2.968665361404419,0.3270576
django__django-15525,0.1211148127913475,0.2072265
django__django-15554,2.946850061416626,0.24423528
django__django-15561,-1.297165870666504,0.21197149
django__django-15563,3.4316627979278564,0.2585799
django__django-15569,-3.5550475120544434,0.37644535
django__django-15572,-1.38979172706604,0.21287325
django__django-15629,7.1557488441467285,0.59196585
django__django-15695,3.939680576324463,0.3572381
django__django-15731,-2.825528383255005,0.29960307
django__django-15732,3.137523651123047,0.21855317
django__django-15741,-2.4901351928710938,0.35562912
django__django-15814,-1.0683406591415405,0.19853948
django__django-15851,-2.8169071674346924,0.3735916
django__django-15863,-1.4785631895065308,0.23894264
django__django-15916,2.2285845279693604,0.24080816
django__django-15930,0.01566927880048752,0.20089802
django__django-15957,4.313194274902344,0.47136346
django__django-15973,4.584313869476318,0.3157342
django__django-15987,-0.5101708769798279,0.11670022
django__django-16032,0.3465038537979126,0.3119753
django__django-16082,-0.48122134804725647,0.24049136
django__django-16100,-0.6758439540863037,0.21072757
django__django-16116,-1.5026360750198364,0.32156417
django__django-16136,-1.0160670280456543,0.16723616
django__django-16139,-3.874767780303955,0.4119129
django__django-16145,-2.4108691215515137,0.38032252
django__django-16255,-4.476043224334717,0.37463164
django__django-16256,4.860726356506348,0.45581865
django__django-16263,7.55172061920166,1.1238829
django__django-16315,1.2916589975357056,0.18967293
django__django-16333,-3.5355265140533447,0.34642866
django__django-16429,-3.6932342052459717,0.5664107
django__django-16454,2.2694027423858643,0.22550821
django__django-16485,-2.844053268432617,0.36677092
django__django-16493,-2.362126588821411,0.3503841
django__django-16502,7.282075881958008,1.0383742
django__django-16527,-4.405632019042969,0.4958079
django__django-16560,1.8938610553741455,0.1831244
django__django-16569,-4.724461078643799,0.5122709
django__django-16595,-3.2977139949798584,0.31657988
django__django-16612,-2.0593600273132324,0.326821
django__django-16631,7.32501745223999,1.3769407
django__django-16642,-0.027251603081822395,0.2429675
django__django-16661,0.3365734815597534,0.2491838
django__django-16662,-2.024716377258301,0.34725928
django__django-16667,7.546832084655762,0.7677042
django__django-16801,-3.637892961502075,0.54873633
django__django-16819,-1.2426552772521973,0.25241917
django__django-16877,0.9816697835922241,0.26338023
django__django-16899,-1.218390703201294,0.22758779
django__django-16901,-0.8192336559295654,0.20467761
django__django-16938,2.601210117340088,0.24972332
django__django-16950,3.0626163482666016,0.22546458
django__django-17029,-3.8391520977020264,0.46099833
django__django-17084,1.5093799829483032,0.18380132
django__django-17087,-0.6494463682174683,0.2042659
django__django-7530,-1.8824772834777832,0.3261678
django__django-9296,-4.081275463104248,0.5398374
matplotlib__matplotlib-13989,-1.416311502456665,0.24653034
matplotlib__matplotlib-14623,0.9588690400123596,0.12042736
matplotlib__matplotlib-20488,2.2368667125701904,0.22272868
matplotlib__matplotlib-20676,2.93324875831604,0.28594488
matplotlib__matplotlib-20826,1.7132887840270996,0.2619443
matplotlib__matplotlib-20859,-0.9169682860374451,0.22672766
matplotlib__matplotlib-21568,6.205395221710205,0.6980373
matplotlib__matplotlib-22719,-3.210712194442749,0.43501613
matplotlib__matplotlib-22865,1.2360602617263794,0.23749466
matplotlib__matplotlib-22871,1.2305775880813599,0.18820415
matplotlib__matplotlib-23299,4.266088962554932,0.3957308
matplotlib__matplotlib-23314,-0.9948792457580566,0.24221338
matplotlib__matplotlib-23412,-1.5737253427505493,0.3029329
matplotlib__matplotlib-23476,5.6414875984191895,0.5512471
matplotlib__matplotlib-24026,-1.3559116125106812,0.29345298
matplotlib__matplotlib-24149,-1.0896934270858765,0.34510535
matplotlib__matplotlib-24177,3.9234871864318848,0.33311918
matplotlib__matplotlib-24570,-0.6153036952018738,0.26981968
matplotlib__matplotlib-24627,0.1657610386610031,0.26827243
matplotlib__matplotlib-24637,0.1018243357539177,0.20943855
matplotlib__matplotlib-24870,5.6949310302734375,0.7441982
matplotlib__matplotlib-24970,-1.8166460990905762,0.22615464
matplotlib__matplotlib-25122,-2.3402516841888428,0.28078476
matplotlib__matplotlib-25287,-1.711112380027771,0.23362105
matplotlib__matplotlib-25311,0.569284200668335,0.32071286
matplotlib__matplotlib-25332,0.5761861801147461,0.21247922
matplotlib__matplotlib-25479,7.611968517303467,1.123882
matplotlib__matplotlib-25775,0.7296403646469116,0.20277035
matplotlib__matplotlib-25960,4.058712482452393,0.40459785
matplotlib__matplotlib-26113,-2.393070697784424,0.32098705
matplotlib__matplotlib-26208,5.4831013679504395,0.5211492
matplotlib__matplotlib-26291,0.5076352953910828,0.17788611
matplotlib__matplotlib-26342,-1.2736859321594238,0.23260556
matplotlib__matplotlib-26466,7.593173503875732,1.1031874
mwaskom__seaborn-3069,1.5947784185409546,0.24040978
mwaskom__seaborn-3187,4.436924457550049,0.39491493
pallets__flask-5014,-3.614936113357544,0.44691327
psf__requests-1142,0.34973976016044617,0.22509444
psf__requests-1724,-0.3418337106704712,0.21862498
psf__requests-1766,-1.1336135864257812,0.23837055
psf__requests-1921,0.0964510515332222,0.18403932
psf__requests-2317,-0.2479623705148697,0.23975712
psf__requests-2931,1.5867153406143188,0.18964395
psf__requests-5414,0.29009613394737244,0.2109592
psf__requests-6028,4.793995380401611,0.3560788
pydata__xarray-2905,0.034925155341625214,0.24222995
pydata__xarray-3095,0.01047305203974247,0.22797988
pydata__xarray-3151,-1.4574334621429443,0.21109691
pydata__xarray-3305,-0.9421132206916809,0.22122642
pydata__xarray-3677,-2.6970276832580566,0.30959672
pydata__xarray-3993,1.2327386140823364,0.19192305
pydata__xarray-4075,-3.844849109649658,0.50058764
pydata__xarray-4094,0.7736772894859314,0.17726707
pydata__xarray-4356,-2.57944393157959,0.26657802
pydata__xarray-4629,-4.510532855987549,0.46803328
pydata__xarray-4687,2.343519687652588,0.20640078
pydata__xarray-4695,1.0079312324523926,0.24349406
pydata__xarray-4966,-2.0689659118652344,0.2220822
pydata__xarray-6461,-1.2297312021255493,0.2499559
pydata__xarray-6599,1.5570635795593262,0.2361692
pydata__xarray-6721,0.6833718419075012,0.21516597
pydata__xarray-6744,0.47870582342147827,0.18006212
pydata__xarray-6938,3.8926730155944824,0.31727132
pydata__xarray-6992,7.161323070526123,1.3901825
pydata__xarray-7229,7.21628999710083,1.2113022
pydata__xarray-7233,-2.000688076019287,0.35249877
pydata__xarray-7393,0.8282854557037354,0.21672523
pylint-dev__pylint-4551,7.447529315948486,1.0705509
pylint-dev__pylint-4604,7.3234639167785645,1.066402
pylint-dev__pylint-4661,7.232696056365967,1.3645028
pylint-dev__pylint-4970,2.8055033683776855,0.2692432
pylint-dev__pylint-6386,2.2368626594543457,0.26536497
pylint-dev__pylint-6528,1.1863551139831543,0.26995552
pylint-dev__pylint-6903,-5.009060382843018,0.597523
pylint-dev__pylint-7080,2.7052359580993652,0.20035331
pylint-dev__pylint-7277,-1.377137541770935,0.18769056
pylint-dev__pylint-8898,3.913806438446045,0.36484775
pytest-dev__pytest-10051,1.8130820989608765,0.1885024
pytest-dev__pytest-10081,-0.8959351181983948,0.22631225
pytest-dev__pytest-10356,7.427737712860107,0.8039816
pytest-dev__pytest-5262,-0.602098822593689,0.16996299
pytest-dev__pytest-5631,-0.8878580331802368,0.22602983
pytest-dev__pytest-5787,2.1799471378326416,0.2400933
pytest-dev__pytest-5809,-4.6160454750061035,0.55688506
pytest-dev__pytest-5840,5.609043598175049,0.5619585
pytest-dev__pytest-6197,2.4549942016601562,0.28183383
pytest-dev__pytest-6202,-4.085865020751953,0.53146195
pytest-dev__pytest-7205,-0.5122693181037903,0.2700095
pytest-dev__pytest-7236,-0.18233351409435272,0.2304319
pytest-dev__pytest-7324,1.7480932474136353,0.27605534
pytest-dev__pytest-7432,-0.7972450256347656,0.2270682
pytest-dev__pytest-7490,0.7546349763870239,0.23327681
pytest-dev__pytest-7521,-0.4283820688724518,0.28593463
pytest-dev__pytest-7571,-1.6327705383300781,0.27282652
pytest-dev__pytest-7982,-3.051865577697754,0.35667112
pytest-dev__pytest-8399,-3.6093854904174805,0.41995442
scikit-learn__scikit-learn-10297,-3.666407346725464,0.36850318
scikit-learn__scikit-learn-10844,-5.369891166687012,0.57598686
scikit-learn__scikit-learn-10908,0.21810686588287354,0.15896247
scikit-learn__scikit-learn-11310,-2.2165560722351074,0.3258943
scikit-learn__scikit-learn-11578,-3.224745750427246,0.41388357
scikit-learn__scikit-learn-12585,-4.735226154327393,0.699085
scikit-learn__scikit-learn-12682,0.4506624639034271,0.2164214
scikit-learn__scikit-learn-12973,-0.7582206726074219,0.23337835
scikit-learn__scikit-learn-13124,0.5979414582252502,0.15220183
scikit-learn__scikit-learn-13135,-1.6351752281188965,0.22092313
scikit-learn__scikit-learn-13142,-1.42632257938385,0.22399823
scikit-learn__scikit-learn-13328,-2.7375645637512207,0.2857317
scikit-learn__scikit-learn-13439,-3.2512383460998535,0.47615597
scikit-learn__scikit-learn-13496,-2.175980567932129,0.32673717
scikit-learn__scikit-learn-13779,-2.463010787963867,0.36804062
scikit-learn__scikit-learn-14053,-1.9138634204864502,0.22113653
scikit-learn__scikit-learn-14087,0.8612996935844421,0.21098265
scikit-learn__scikit-learn-14141,-3.739926338195801,0.3892079
scikit-learn__scikit-learn-14496,-4.404915809631348,0.6015635
scikit-learn__scikit-learn-14629,3.2452051639556885,0.3570994
scikit-learn__scikit-learn-14710,-1.3593817949295044,0.34394333
scikit-learn__scikit-learn-14894,-3.7004714012145996,0.6224707
scikit-learn__scikit-learn-14983,1.371597170829773,0.22926636
scikit-learn__scikit-learn-15100,-3.294207811355591,0.37608343
scikit-learn__scikit-learn-25102,1.714882493019104,0.17980213
scikit-learn__scikit-learn-25232,-0.8146306276321411,0.17673048
scikit-learn__scikit-learn-25747,3.300036668777466,0.36835825
scikit-learn__scikit-learn-25931,-0.7004177570343018,0.24849431
scikit-learn__scikit-learn-25973,-0.5684333443641663,0.19761859
scikit-learn__scikit-learn-26194,5.413899898529053,0.57674944
scikit-learn__scikit-learn-26323,-1.636452078819275,0.30045268
scikit-learn__scikit-learn-9288,-0.9559934735298157,0.23934141
sphinx-doc__sphinx-10323,1.0198497772216797,0.25011548
sphinx-doc__sphinx-10435,5.152585506439209,0.5724493
sphinx-doc__sphinx-10449,0.37351298332214355,0.19614041
sphinx-doc__sphinx-10466,-1.1766709089279175,0.2294266
sphinx-doc__sphinx-10614,5.755333423614502,0.8326432
sphinx-doc__sphinx-10673,0.37227386236190796,0.28234413
sphinx-doc__sphinx-11445,0.9403901100158691,0.23970534
sphinx-doc__sphinx-11510,7.355459690093994,1.0199913
sphinx-doc__sphinx-7440,-0.6244972348213196,0.19334471
sphinx-doc__sphinx-7454,1.2193303108215332,0.21385206
sphinx-doc__sphinx-7462,7.369217395782471,1.0788773
sphinx-doc__sphinx-7590,6.371099948883057,0.7328213
sphinx-doc__sphinx-7748,7.170976161956787,0.9119728
sphinx-doc__sphinx-7757,0.6870152950286865,0.14146885
sphinx-doc__sphinx-7889,-0.7006391882896423,0.28672925
sphinx-doc__sphinx-7910,-0.2641013264656067,0.18047923
sphinx-doc__sphinx-7985,4.735806465148926,0.4993117
sphinx-doc__sphinx-8035,0.22486650943756104,0.20235586
sphinx-doc__sphinx-8056,3.1630589962005615,0.28430325
sphinx-doc__sphinx-8120,-0.3818312883377075,0.24629892
sphinx-doc__sphinx-8265,3.5237672328948975,0.3291511
sphinx-doc__sphinx-8269,-0.5516226887702942,0.23131478
sphinx-doc__sphinx-8459,0.6316791772842407,0.20858258
sphinx-doc__sphinx-8475,-0.8698346614837646,0.22345069
sphinx-doc__sphinx-8548,3.8386006355285645,0.2704562
sphinx-doc__sphinx-8551,1.552240014076233,0.23156546
sphinx-doc__sphinx-8593,0.8548600673675537,0.23783676
sphinx-doc__sphinx-8595,-1.2434425354003906,0.24059892
sphinx-doc__sphinx-8621,1.5640068054199219,0.23729487
sphinx-doc__sphinx-8638,3.6718661785125732,0.3688926
sphinx-doc__sphinx-8721,-2.2671749591827393,0.30192265
sphinx-doc__sphinx-9229,6.036485195159912,0.47073013
sphinx-doc__sphinx-9230,1.783766269683838,0.24808702
sphinx-doc__sphinx-9258,1.7319107055664062,0.27146453
sphinx-doc__sphinx-9281,-0.4618852436542511,0.1729393
sphinx-doc__sphinx-9320,-2.27227520942688,0.2841456
sphinx-doc__sphinx-9367,-2.4132423400878906,0.28322488
sphinx-doc__sphinx-9461,7.364204406738281,1.0165298
sphinx-doc__sphinx-9591,1.9555972814559937,0.2285021
sphinx-doc__sphinx-9602,4.221308708190918,0.46319723
sphinx-doc__sphinx-9658,1.9484201669692993,0.24134433
sphinx-doc__sphinx-9673,0.25752022862434387,0.2122525
sphinx-doc__sphinx-9698,-1.5800890922546387,0.26287055
sphinx-doc__sphinx-9711,-1.5485810041427612,0.24583255
sympy__sympy-11618,-1.6858137845993042,0.2337214
sympy__sympy-12096,-2.9261474609375,0.32580924
sympy__sympy-12419,0.4968748390674591,0.19583112
sympy__sympy-12481,-0.8134139180183411,0.2111071
sympy__sympy-12489,3.2828829288482666,0.35597828
sympy__sympy-13031,2.1475305557250977,0.24722733
sympy__sympy-13091,2.9281232357025146,0.25103098
sympy__sympy-13372,-1.9011712074279785,0.38319707
sympy__sympy-13480,-3.9110288619995117,0.43694204
sympy__sympy-13551,1.508459448814392,0.2068216
sympy__sympy-13615,1.454407811164856,0.22572835
sympy__sympy-13647,-1.986356258392334,0.28647155
sympy__sympy-13757,1.013264536857605,0.17571537
sympy__sympy-13798,4.445516586303711,0.39978492
sympy__sympy-13852,7.340519428253174,1.1947322
sympy__sympy-13877,2.067037582397461,0.24266168
sympy__sympy-13878,0.6343424320220947,0.21156697
sympy__sympy-13974,2.921879291534424,0.221284
sympy__sympy-14248,4.447930335998535,0.23620808
sympy__sympy-14531,-0.11702390015125275,0.221378
sympy__sympy-14711,-1.8330891132354736,0.3272399
sympy__sympy-14976,0.8142956495285034,0.20919766
sympy__sympy-15017,1.0319139957427979,0.18779497
sympy__sympy-15345,0.9658117890357971,0.2136611
sympy__sympy-15349,-0.9025633931159973,0.25214264
sympy__sympy-15599,2.473391056060791,0.33062184
sympy__sympy-15809,-0.24015212059020996,0.22007507
sympy__sympy-15875,0.4864860475063324,0.17370175
sympy__sympy-15976,2.631165027618408,0.28758836
sympy__sympy-16450,-1.6443179845809937,0.32685262
sympy__sympy-16597,7.302896499633789,1.1039333
sympy__sympy-16766,-2.9949700832366943,0.37034643
sympy__sympy-16792,0.2665458917617798,0.2413803
sympy__sympy-16886,-3.1228320598602295,0.4193616
sympy__sympy-17139,-0.3881494998931885,0.20710586
sympy__sympy-17318,3.96303391456604,0.31681058
sympy__sympy-17630,6.276925563812256,0.6903336
sympy__sympy-17655,-0.5256152153015137,0.20148745
sympy__sympy-18189,-0.8767143487930298,0.22214352
sympy__sympy-18199,6.082761764526367,0.7046741
sympy__sympy-18211,0.955635666847229,0.20749521
sympy__sympy-18698,2.1952199935913086,0.2614147
sympy__sympy-18763,1.1272104978561401,0.19883989
sympy__sympy-19040,2.891878366470337,0.2865659
sympy__sympy-19346,-1.6252923011779785,0.22257844
sympy__sympy-19495,0.47108709812164307,0.20208202
sympy__sympy-19637,-2.7898902893066406,0.32739735
sympy__sympy-19783,0.8388694524765015,0.25950998
sympy__sympy-19954,-1.3956290483474731,0.34337616
sympy__sympy-20154,-1.4964812994003296,0.30404475
sympy__sympy-20428,7.488473892211914,1.1331024
sympy__sympy-20438,7.541665554046631,1.0466251
sympy__sympy-20590,0.728966236114502,0.16054693
sympy__sympy-20801,-0.7411001324653625,0.19798452
sympy__sympy-20916,4.631478309631348,0.47333091
sympy__sympy-21379,1.3354465961456299,0.25720018
sympy__sympy-21596,6.201965808868408,0.5737689
sympy__sympy-21612,4.609612464904785,0.6353359
sympy__sympy-21847,-2.2846267223358154,0.3221445
sympy__sympy-21930,7.176921844482422,1.2771502
sympy__sympy-22080,5.462705612182617,0.54092246
sympy__sympy-22456,-0.9260702133178711,0.275372
sympy__sympy-22714,-1.720123291015625,0.30997384
sympy__sympy-22914,-2.8656556606292725,0.34082362
sympy__sympy-23262,-0.608923077583313,0.20484273
sympy__sympy-23413,3.086344003677368,0.23015542
sympy__sympy-23534,-1.3192776441574097,0.23048426
sympy__sympy-23824,-1.9850157499313354,0.2533098
sympy__sympy-23950,-0.4968036115169525,0.21131916
sympy__sympy-24066,-1.21775221824646,0.2816859
sympy__sympy-24213,-3.596865653991699,0.5576658
sympy__sympy-24443,-2.428966999053955,0.39139527
sympy__sympy-24539,-2.993870735168457,0.3253296
sympy__sympy-24562,1.136574625968933,0.19024812
sympy__sympy-24661,-1.1879957914352417,0.27633554
