,b,b_std
matplotlib__matplotlib-26113,-2.9531052112579346,0.6790545
matplotlib__matplotlib-26208,6.024021148681641,1.3183606
matplotlib__matplotlib-26291,0.9999298453330994,0.37754792
matplotlib__matplotlib-26342,-1.5035977363586426,0.67305046
matplotlib__matplotlib-26466,6.251755714416504,1.2600102
mwaskom__seaborn-3069,2.381301164627075,0.5630306
mwaskom__seaborn-3187,3.9786536693573,0.7991781
pallets__flask-5014,-1.1104899644851685,0.7186973
psf__requests-1142,-0.3572741448879242,0.54455537
psf__requests-1724,2.4995057582855225,0.4444255
psf__requests-1766,2.3991003036499023,0.52324253
psf__requests-1921,4.72274923324585,0.64381516
psf__requests-2317,2.4917538166046143,0.41538653
psf__requests-2931,1.8116737604141235,0.41520828
psf__requests-5414,0.7580693364143372,0.44801268
psf__requests-6028,4.665849685668945,0.90445054
pydata__xarray-2905,-0.17948126792907715,0.49090117
pydata__xarray-3095,-1.0488159656524658,0.5475146
pydata__xarray-3151,-0.699565589427948,0.6744089
pydata__xarray-3305,-0.4782056212425232,0.4882312
pydata__xarray-3677,-1.043400764465332,0.43189907
pydata__xarray-3993,1.4878692626953125,0.4263773
pydata__xarray-4075,-3.647608518600464,0.9032906
pydata__xarray-4094,-1.081555962562561,0.5786668
pydata__xarray-4356,-1.1214988231658936,0.560572
pydata__xarray-4629,-3.0631864070892334,0.6937167
pydata__xarray-4687,3.2501471042633057,0.6799549
pydata__xarray-4695,-1.6269646883010864,0.5251459
pydata__xarray-4966,-1.3908499479293823,0.617915
pydata__xarray-6461,0.3773655891418457,0.3510688
pydata__xarray-6599,1.7996623516082764,0.44599286
pydata__xarray-6721,-0.21579734981060028,0.5563762
pydata__xarray-6744,0.44539663195610046,0.45928618
pydata__xarray-6938,3.567639112472534,0.7127076
pydata__xarray-6992,5.849878311157227,1.4872601
pydata__xarray-7229,6.052886009216309,1.4021343
pydata__xarray-7233,-1.7913669347763062,0.581551
pydata__xarray-7393,-0.719386875629425,0.43960366
pylint-dev__pylint-4551,6.235769748687744,1.3830681
pylint-dev__pylint-4604,6.617800235748291,0.8714334
pylint-dev__pylint-4661,6.208511829376221,1.3149614
pylint-dev__pylint-4970,3.5413777828216553,0.5653975
pylint-dev__pylint-6386,1.4975959062576294,0.5626564
pylint-dev__pylint-6528,6.1307854652404785,1.2201298
pylint-dev__pylint-6903,-2.481632947921753,0.8351819
pylint-dev__pylint-7080,2.6788032054901123,0.5845313
pylint-dev__pylint-7277,6.136435031890869,1.2660447
pylint-dev__pylint-8898,4.439101219177246,0.8835515
pytest-dev__pytest-10051,1.2101038694381714,0.47632235
pytest-dev__pytest-10081,-1.4096620082855225,0.55408585
pytest-dev__pytest-10356,6.085700035095215,1.2252376
pytest-dev__pytest-5262,-2.449586868286133,0.71491313
pytest-dev__pytest-5631,-2.856483221054077,0.76897466
pytest-dev__pytest-5787,2.117887258529663,0.4596023
pytest-dev__pytest-5809,-1.3379995822906494,0.73808813
pytest-dev__pytest-5840,6.077342987060547,1.343929
pytest-dev__pytest-6197,2.8593955039978027,0.46644378
pytest-dev__pytest-6202,-2.9238507747650146,0.6056111
pytest-dev__pytest-7205,0.5901457667350769,0.49557877
pytest-dev__pytest-7236,-1.1809442043304443,0.46500313
pytest-dev__pytest-7324,0.9819003939628601,0.33042884
pytest-dev__pytest-7432,-0.4172934591770172,0.49334446
pytest-dev__pytest-7490,0.7514917254447937,0.4637097
pytest-dev__pytest-7521,-1.796486735343933,0.6800647
pytest-dev__pytest-7571,-1.2354049682617188,0.6080812
pytest-dev__pytest-7982,-2.0897903442382812,0.63758117
pytest-dev__pytest-8399,-2.2520220279693604,0.59679973
scikit-learn__scikit-learn-10297,-1.1837257146835327,0.6237552
scikit-learn__scikit-learn-10844,-2.750455379486084,0.71239185
scikit-learn__scikit-learn-10908,-0.16139398515224457,0.56345916
scikit-learn__scikit-learn-11310,-1.6482484340667725,0.6151867
scikit-learn__scikit-learn-11578,-3.669945240020752,1.0046209
scikit-learn__scikit-learn-12585,-2.253594160079956,0.6727848
scikit-learn__scikit-learn-12682,0.6292802691459656,0.5830008
scikit-learn__scikit-learn-12973,1.1683517694473267,0.44266307
scikit-learn__scikit-learn-13124,1.1672953367233276,0.52100664
scikit-learn__scikit-learn-13135,-0.895630955696106,0.47183415
scikit-learn__scikit-learn-13142,-0.439685195684433,0.5078591
scikit-learn__scikit-learn-13328,-3.2878808975219727,0.9335027
scikit-learn__scikit-learn-13439,-2.9426281452178955,0.74218524
scikit-learn__scikit-learn-13496,-1.6151046752929688,0.5539253
scikit-learn__scikit-learn-13779,-1.8738059997558594,0.47076082
scikit-learn__scikit-learn-14053,-1.7554106712341309,0.7821739
scikit-learn__scikit-learn-14087,0.3444986045360565,0.6048087
scikit-learn__scikit-learn-14141,-3.5969889163970947,0.8587149
scikit-learn__scikit-learn-14496,-3.0756070613861084,0.9176184
scikit-learn__scikit-learn-14629,3.070178508758545,0.6095525
scikit-learn__scikit-learn-14710,-0.8486371040344238,0.6027134
scikit-learn__scikit-learn-14894,-2.3769025802612305,0.7968299
scikit-learn__scikit-learn-14983,1.125313639640808,0.40535933
scikit-learn__scikit-learn-15100,-1.7363404035568237,0.6363438
scikit-learn__scikit-learn-25102,1.8602819442749023,0.43102437
scikit-learn__scikit-learn-25232,-2.06044602394104,0.73282784
scikit-learn__scikit-learn-25747,6.364775657653809,0.9718862
scikit-learn__scikit-learn-25931,-0.3462768793106079,0.6208015
scikit-learn__scikit-learn-25973,-0.8285526037216187,0.47445506
scikit-learn__scikit-learn-26194,6.239632606506348,1.0886366
scikit-learn__scikit-learn-26323,-1.0869241952896118,0.6255488
scikit-learn__scikit-learn-9288,-2.1432225704193115,0.61204433
sphinx-doc__sphinx-10323,0.4170391261577606,0.39842445
sphinx-doc__sphinx-10435,4.021859645843506,0.7263592
sphinx-doc__sphinx-10449,0.4845805764198303,0.47402662
sphinx-doc__sphinx-10466,-1.9472885131835938,0.5856259
sphinx-doc__sphinx-10614,5.951208591461182,1.4599371
sphinx-doc__sphinx-10673,0.49400219321250916,0.37801433
sphinx-doc__sphinx-11445,0.21337056159973145,0.35726672
sphinx-doc__sphinx-11510,5.965295314788818,1.2741165
sphinx-doc__sphinx-7440,0.15797652304172516,0.46677947
sphinx-doc__sphinx-7454,0.7778640389442444,0.44353816
sphinx-doc__sphinx-7462,6.2137885093688965,1.5590394
sphinx-doc__sphinx-7590,6.170503616333008,0.91785026
sphinx-doc__sphinx-7748,5.846647262573242,1.0611207
sphinx-doc__sphinx-7757,-0.5157573223114014,0.5134095
sphinx-doc__sphinx-7889,0.1884264349937439,0.62260646
sphinx-doc__sphinx-7910,-1.8372414112091064,0.5817883
sphinx-doc__sphinx-7985,6.1828131675720215,1.4488667
sphinx-doc__sphinx-8035,-1.0387606620788574,0.6278262
sphinx-doc__sphinx-8056,2.9709982872009277,0.5500295
sphinx-doc__sphinx-8120,0.049253739416599274,0.4279843
sphinx-doc__sphinx-8265,2.731680393218994,0.3785191
sphinx-doc__sphinx-8269,-1.037298560142517,0.57839435
sphinx-doc__sphinx-8459,-0.34734708070755005,0.592565
sphinx-doc__sphinx-8475,-1.170401692390442,0.6024196
sphinx-doc__sphinx-8548,4.456669330596924,0.8126794
sphinx-doc__sphinx-8551,0.6378858685493469,0.5767417
sphinx-doc__sphinx-8593,-0.1883203089237213,0.39990872
sphinx-doc__sphinx-8595,-2.0292296409606934,0.63281196
sphinx-doc__sphinx-8621,0.7020570635795593,0.44853914
sphinx-doc__sphinx-8638,2.9279119968414307,0.52585113
sphinx-doc__sphinx-8721,-1.0274784564971924,0.8470384
sphinx-doc__sphinx-9229,6.250680923461914,1.3576386
sphinx-doc__sphinx-9230,0.013399055227637291,0.43162358
sphinx-doc__sphinx-9258,2.0793583393096924,0.63854444
sphinx-doc__sphinx-9281,-0.5472967624664307,0.48570985
sphinx-doc__sphinx-9320,-0.9604666233062744,0.46678993
sphinx-doc__sphinx-9367,-0.5810721516609192,0.5627828
sphinx-doc__sphinx-9461,4.849106311798096,0.7618157
sphinx-doc__sphinx-9591,1.3589465618133545,0.44676763
sphinx-doc__sphinx-9602,6.050699234008789,1.1739199
sphinx-doc__sphinx-9658,1.2823346853256226,0.40268108
sphinx-doc__sphinx-9673,-1.3174498081207275,0.5538693
sphinx-doc__sphinx-9698,-1.116323709487915,0.5213217
sphinx-doc__sphinx-9711,-3.643709897994995,1.0248835
sympy__sympy-11618,-2.2155063152313232,0.5843253
sympy__sympy-12096,-1.5903886556625366,0.41837215
sympy__sympy-12419,-0.26041218638420105,0.43547267
sympy__sympy-12481,-0.598928689956665,0.48774672
sympy__sympy-12489,2.274754762649536,0.40772933
sympy__sympy-13031,2.111004114151001,0.3696493
sympy__sympy-13091,2.172781467437744,0.56338197
sympy__sympy-13372,-0.6821273565292358,0.6014236
sympy__sympy-13480,-1.8655431270599365,0.71665895
sympy__sympy-13551,1.5541800260543823,0.524634
sympy__sympy-13615,0.30734285712242126,0.5268622
sympy__sympy-13647,-1.5111141204833984,0.47671825
sympy__sympy-13757,-1.5712993144989014,0.6207899
sympy__sympy-13798,4.920010089874268,1.0368805
sympy__sympy-13852,6.161174297332764,1.1744893
sympy__sympy-13877,2.1157493591308594,0.26029646
sympy__sympy-13878,1.9350706338882446,0.3987629
sympy__sympy-13974,3.0462818145751953,0.65443194
sympy__sympy-14248,4.483901023864746,0.8114146
sympy__sympy-14531,-0.693832516670227,0.4528665
sympy__sympy-14711,-1.796999216079712,0.5447726
sympy__sympy-14976,2.3325822353363037,0.381772
sympy__sympy-15017,0.6046781539916992,0.43070683
sympy__sympy-15345,-0.40370285511016846,0.47523353
sympy__sympy-15349,-1.2784254550933838,0.5775497
sympy__sympy-15599,2.614685535430908,0.5476524
sympy__sympy-15809,-0.7626854181289673,0.43242988
sympy__sympy-15875,1.4195551872253418,0.49974114
sympy__sympy-15976,1.954259991645813,0.4606795
sympy__sympy-16450,-1.7652090787887573,0.7155217
sympy__sympy-16597,5.934375286102295,0.942068
sympy__sympy-16766,-1.7379971742630005,0.51623875
sympy__sympy-16792,-1.120043158531189,0.6034156
sympy__sympy-16886,-3.8170816898345947,1.1490347
sympy__sympy-17139,-0.3542574942111969,0.4090047
sympy__sympy-17318,3.389477491378784,0.5789986
sympy__sympy-17630,6.329254150390625,1.3847601
sympy__sympy-17655,-0.5529561638832092,0.49995658
sympy__sympy-18189,-0.9080608487129211,0.61001474
sympy__sympy-18199,6.243032932281494,1.2330254
sympy__sympy-18211,2.0089614391326904,0.49393275
sympy__sympy-18698,2.6182920932769775,0.58119285
sympy__sympy-18763,3.912034034729004,0.7553883
sympy__sympy-19040,2.2995829582214355,0.33111835
sympy__sympy-19346,-0.31761714816093445,0.55291355
sympy__sympy-19495,0.6844881772994995,0.46609893
sympy__sympy-19637,-1.7860063314437866,0.58940756
sympy__sympy-19783,-0.4337226450443268,0.4813212
sympy__sympy-19954,-1.3795119524002075,0.6482461
sympy__sympy-20154,-3.052222490310669,0.6473752
sympy__sympy-20428,6.232911109924316,1.2085638
sympy__sympy-20438,5.865267753601074,1.4442972
sympy__sympy-20590,-0.6683130860328674,0.42985612
sympy__sympy-20801,0.6057502627372742,0.67364687
sympy__sympy-20916,2.9342963695526123,0.5393204
sympy__sympy-21379,1.165541172027588,0.48383647
sympy__sympy-21596,6.03035306930542,0.81996167
sympy__sympy-21612,3.6903538703918457,0.6942701
sympy__sympy-21847,-2.2294368743896484,0.8037621
sympy__sympy-21930,6.308718681335449,1.5640545
sympy__sympy-22080,5.87985372543335,1.0459949
sympy__sympy-22456,-0.7433077692985535,0.68487346
sympy__sympy-22714,-1.1360204219818115,0.607171
sympy__sympy-22914,-1.8547745943069458,0.5383783
sympy__sympy-23262,-0.5511052012443542,0.59130853
sympy__sympy-23413,2.1977474689483643,0.41164994
sympy__sympy-23534,-1.787485122680664,0.4902657
sympy__sympy-23824,-2.4780032634735107,0.6835152
sympy__sympy-23950,1.627645492553711,0.42403215
sympy__sympy-24066,0.5652936697006226,0.38491163
sympy__sympy-24213,-2.3222808837890625,0.9711577
sympy__sympy-24443,-0.5292139053344727,0.64843655
sympy__sympy-24539,-1.4044638872146606,0.66778815
sympy__sympy-24562,0.003904514480382204,0.42084962
sympy__sympy-24661,-2.414994478225708,0.6919805
